course_name,course_subject,course_number,course_desc,course_link
Managing Talent,EMBA,611," The issues related to the management of people within organizations are the focus of the course. The course covers the broad topics of human behaviour and motivation as well as the processes that influence these in organizational contexts. Topics include human resource planning, recruiting, selection, training and development, performance management, compensation and legal frameworks for non-union and union environments. The course uses case studies, in-class exercises and exams. Students develop an understanding of the strategic partnership between the human resource function and managers allowing the company to capitalize fully on the potential of people as a source of competitive advantage.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Marketing Management,EMBA,612," The important role of marketing is studied and the skills developed to lead thisfunction in an organization or to interact effectively with it. Attention is given to suchtopics as marketing planning, strategy formulation and control, customer focus, customer value creation, positioning, branding, pricing, communications and distribution. Deploying lectures, case discussions and application-oriented readings, the requisite mindset is nurtured to facilitate marketing excellence in today's multi-faceted and dynamic external environment.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Capital Markets and Financial Management,EMBA,613, The role of financial information in corporate management is examined. Students learn how the capital markets process and aggregate information provided by firms and governments in order to evaluate the risk and return trade-offs of business decisions. Students apply this knowledge to the evaluation of alternative investment opportunities. They learn how to identify and interpret the information needed to make profitable investment decisions.,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Value Creation through Business Processes,EMBA,620," This course looks at how companies can improve their business processes to deliver services or build products that are valued by their customers. In todayÛªs business environment, companies are closely interconnected with global supply chains and distribution channels as well as multiple stakeholders. In this course, students learn to design, operate and improve a network of operations among various stakeholders to ensure that systems are properly managed so that the flow of material and information is fluid. Some of the topics covered include supply chain network design, service delivery improvement, sourcing, risk management and enterprise resource planning (ERP).",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Information Technology and Digital Strategy,EMBA,621," Students learn how advances in information technologies, connectivity and data analytics are transforming business models and creating new avenues for business value creation. This course provides students with a business-driven leadership perspective on information technology (IT) by leveraging digital technologies for competitive advantage. Within the context of IT and digital strategy, topics covered may include: strategic alignment of IT, the impact of disruptive technologies on business models, effective leadership of IT, governance, project portfolio management, strategic sourcing, e-commerce, data analytics, privacy and cybersecurity.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
"Business, Government and the Economy",EMBA,622," The course provides a non-technical introduction to government policy analysis from the perspective of the business executive. We begin with a discussion of the differences between private and public goods and the impact of external forces on different stakeholders. The role of government and business in the creation and resolution of problems created by outside influences will be evaluated. Topics discussed in class may include the nature and role of public-private partnerships, regulation as both a limitation and an opportunity and the role of government in international trade and foreign direct investment.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Managing in a Global Environment,EMBA,623," The complexities of doing business in a global environment are studied. Major issues include supply chain management, cross-cultural management and communication, global investment and partnership, international strategy and marketing, international human resource management, ethics, law and social responsibility. A portion of this course also integrates the economic, social, cultural and business aspects of the region visited in the Global Experience course.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Financial Decisions under Uncertainty,EMBA,630," Students apply recent advances in corporate finance theory to evaluate complex decisions that may have a profound effect on the future of a firm. Through the use of cases and projects, students evaluate and recommend different decisions within the constraints imposed by the ownership and governance structure of the firm. Examples include making choices on raising debt or equity, using capital for investment or to reward shareholders and whether to go public or remain private.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Management Control Systems,EMBA,631," In this course, students learn how to use performance measurement, evaluation and incentive control systems to create value for an organization and its stakeholders. Control systems are critical for success in the implementation of a firmÛªs strategy and the course highlights several managerial challenges in this regard. Students learn to use limited physical, human and financial resources efficiently and creatively within uncertainty conditions. A how-toÛ approach is adopted that emphasizes practical cases and applications reflecting real organizational issues.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Creativity and Innovation,EMBA,632," Students are introduced to the theoretical concepts of creativity and innovation with the goal of implementing novel ideas in organizations. The purpose is to develop studentsÛª own creative abilities to solve business challenges in a more effective way. Based on lectures, case studies and experiential exercises, the course also proposes techniques needed to foster innovative processes in others.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Leadership,EMBA,640," Leadership is the process of influencing and supporting others in the accomplishment of a common task. In addition to providing a critical review of key concepts, models, and theories of leadership, the course allows students to develop and apply their leadership abilities in organizational settings, especially in the context of change.Students are engaged in practical exercises, case studies, simulations and role-playing activities. Elements of the leadership development module are integrated and leveraged within the course in order to improve studentsÛª ability to lead with purpose, inspire others and enable change.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Corporate Governance,EMBA,641," Students learn the principles and practices underlying governance, the system by which organizations are directed and controlled to create value for their shareholders but also to all stakeholders involved in its value chain. Students review how an organizationÛªs governance structure allocates rights and responsibilities to make decisions among stakeholders and specifies procedures for decision making. The course focus on the actions and decisions of corporate boards of directors and on their interactions with managers and stakeholders such as investors. Particular attention is directed toward the ethical and sustainability dimensions of corporate governance.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Crafting and Implementing a Winning Strategy,EMBA,642," The important issues involved in developing strategy in various business sectors are the focus of the course. Students learn to formulate strategies that clearly state the growth path for companies. The course also looks at winning strategies defining how companies can compete against their rivals in specific business sectors. Students study strategy implementation and examine how functional strategies can be key instruments for business success. The course also looks at the relationship between strategy, culture and structure of the organization.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Live JMSB Experience,EMBA,615," The Live JMSB Experience, an integrative course, gives students the opportunity to use the knowledge acquired during the firstterm in a context that mirrors the reality of contemporary business. Students are exposed to senior managers of a Canadian company facing strategic and managerial issues. Using critical thinking, students work in teams to craft a solution for the company and present their recommendations to a panel of the senior managers and faculty members.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Global Experience,EMBA,625," This integrative course allows students to experience doing business abroad. Scheduled at the end of the second term, students have the opportunity to apply the business knowledge gained by being exposed to business practices in a specific region. The global experience takes students inside individual companies and industries abroad and provides them with an overview of the broader economic, political, social and cultural factors that influence business opportunities and practices.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Starting a New Venture,EMBA,635," The goal of this integrative course is to engage students in the theory and practice of entrepreneurship and innovation in businesses. The course is built around a group project whose objective is to create a comprehensive innovative business plan for a novel stand-alone business, or a new line of business within an existing organization. This project provides students with an opportunity to identify a market opportunity. Students assess its business potential and viability, structure and financing options as well as exit strategies. Groups present their business plans to a board of potential investors.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Applied Field Project,EMBA,646," This capstone integrative course provides students with the opportunity to tackle a major business problem or issue of their choice, thereby allowing them to apply the knowledge and competencies acquired in the program. In teams, students develop a business project proposal focusing on a problem or issue faced by the organization they have chosen. Students are then expected to gather data and develop innovative and practical responses to the complex, cross-disciplinary issues faced by their client organization. Student teams are required to present a comprehensive set of recommendations to a panel comprised of faculty members, EMBA peers and representatives of the client organization. The key deliverable of this course is the actual set of recommendations and implementation plan designed to address the selected problem or issue.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Financial Economics (3 credits),MSCA,601,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/emba.html
Research Methodology Finance (3 credits),MSCA,611,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Seminar in Investment Theory,MSCA,621,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Seminar in Investment Management,MSCA,622,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Seminar in Financial Theory and Corporate Policy,MSCA,623,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
"Seminar in Mergers, Restructuring, and Corporate Control",MSCA,624,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Seminar in Options and Futures,MSCA,625,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Seminar in Special Topics in Finance,MSCA,632,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Research Thesis (21 credits),MSCA,699,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Economics,GIIM,610," This course will examine the theoretical basis and investment implications of macroeconomic and microeconomic principles, including the key components of economic activity, industrial organization, macro theory and policy, international trade, and exchange rates.Note: Students who have taken DIM 610, MIM 610, or IMBA 610 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/finance-msc.html
Financial Statement Analysis I,GIIM,611," This course will examine the fundamental financial statements and the impact of different accounting principles on those statements. The course will examine the treatment of such items as income taxes, inventories, depreciation, and leases from the perspective of the investment analyst. International differences in accounting standards will also be examined.Note: Students who have taken DIM 611, MIM 611, or IMBA 611 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Asset Pricing and Portfolio Management I,GIIM,613," This course will examine the efficient markets hypothesis and introduce the classic asset pricing models (domestic and international). The key elements of the theory and practice of the portfolio management process, including investment policy, asset allocation, and client relations will be examined in the domestic and international context.Note: Students who have taken DIM 613, MIM 613, or IMBA 613 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Security Valuation in the Domestic and International Environment,GIIM,614," This course will examine security (equity and fixed income) risk and valuation (for companies and industries) using alternative methodologies. The characteristics of global financial markets and the implications for security valuation will be examined. The theory and analysis of derivative securities will be introduced.Note: Students who have taken DIM 614, MIM 614, or IMBA 614 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
CFA Exam Preparation Course Level I,GIIM,615," This course will review the material needed for the Level I CFA exam. Successful completion of this course includes passing the CFA Level I Exam.Note: Students who have taken DIM 615, MIM 615, or IMBA 615 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Quantitative Techniques,GIIM,616," This course will examine the nature of the models used in the valuation and evaluation of investments, the theoretical and practical use of these models, comparison of classical or traditional models based on statistical analysis versus those based on more recent developments.Note: Students who have taken DIM 612, MIM 612, IMBA 612, DIM 616, MIM 616, or IMBA 616 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Corporate Finance,GIIM,617," This module covers the theory and practice of corporate finance with emphasis on concepts such as cash flow, liquidity, leverage, cost of capital, project evaluation, and dividend policy.Note: Students who have taken DIM 612, MIM 612, IMBA 612, DIM 617, MIM 617, or IMBA 617 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Seminar in Corporate Finance,GIIM,618,"Prerequisite: For MIM and GIIM MBA Students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course focuses on the application of modern finance theory to corporate decisions. It examines the firmÛªs investment and financial decisions under various economic and financial conditions. Specific topics include mergers and acquisitions, leverage buyout decisions and dividend and equity management strategies.Note: Students who have taken MIM 618 or IMBA 618 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Financial Statement Analysis II,GIIM,620,"Prerequisite: For MIM and GIIM MBA students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course examines the analysis and use of financial statements and disclosures in the investment valuation process, as well as the impact of international differences and managerial choice on the financial statements.Note: Students who have taken DIM 620, MIM 620, or IMBA 620 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Fixed Income Analysis,GIIM,621,"Prerequisite: For MIM and GIIM MBA students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course deals with the risk and return characteristics of debt instruments, term structure of interest rates, valuation of securities with embedded derivative securities or other unique features. The unique features of real estate and private equity investments are also covered.Note: Students who have taken DIM 621, MIM 621, or IMBA 621 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Derivatives,GIIM,622,"Prerequisite: For MIM and GIIM MBA students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course focuses on the theory and practice of futures, swaps and option valuation.Note: Students who have taken DIM 622, MIM 622, or IMBA 622 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Asset Pricing and Portfolio Management II,GIIM,623,"Prerequisite: For MIM and GIIM MBA students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course analyzes the theory and critically evaluates the empirical evidence regarding asset pricing models. Implications for the correlation structure of returns and the impact on risk and return forecasting are also covered. This course discusses the role of alternative portfolio management philosophies and their implications for asset valuations and portfolio performance evaluation. Topics include the use and role of quantitative methods in the evaluation and forecasting of investment performance as well as the implications of asset pricing model predictions and failures for portfolio management.Note: Students who have taken DIM 623, MIM 623, or IMBA 623 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Analysis of Equity Investments,GIIM,624,"Prerequisite: For MIM and GIIM MBA students: GIIM 615 or DIM 615 or MIM 615 or IMBA 615. This course reviews the use of fundamental analysis and other methodologies to generate investment valuations and risk analyses. The impact of special situations on the valuation process and the valuation of equity derivative securities will be examined.Note: Students who have taken DIM 624, MIM 624, or IMBA 624 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Asset Allocation and Performance Measurement,GIIM,631,"Prerequisite: GIIM 625, DIM 625, MIM 625, or IMBA 625. This course will examine the estimation of expected returns and risks for asset classes and individual assets, the development of strategies for managing portfolios of domestic and foreign securities (equity, fixed income, real estate, etc.), the management of portfolio risk, and the evaluation of portfolio and manager performance.Note: Students who have taken DIM 631, MIM 631, IMBA 631, DIM 632, MIM 632, or IMBA 632 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Investment Law and Ethics,GIIM,633,"Prerequisite: For MIM and GIIM MBA students: GIIM 625 or DIM 625 or MIM 625 or IMBA 625. This course covers issues regarding the management of investment funds including techniques for the identification and prevention of professional misconduct, and the nature and drafting of compliance procedures. The practice of portfolio management and investment valuation are studied through the use of topical cases.Note: Students who have taken DIM 633, MIM 633, or IMBA 633 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Alternative Investments,GIIM,636,"Prerequisite: GIIM 625, DIM 625, MIM 625, or IMBA 625. This course will cover a description of investments such as hedge funds, real estate and the private equity market.Note: Students who have taken DIM 621, MIM 621, IMBA 621, MIM 636, or IMBA 636 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Seminar in Investment Analysis and Management,GIIM,653,"Prerequisite: GIIM 625, DIM 625, MIM 625, or IMBA 625. This course will concentrate heavily on portfolio risk management issues. Topics such as the effect of cash drag, the use of equity and debt derivatives to manage risk and the uses and abuses of value at risk (VAR) will be explored. Other topics include equity style and its importance index funds and relevant criteria for the selection of investment managers.Note: Students who have taken MIM 653 or IMBA 653 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Seminar in International Investment Analysis and Management,GIIM,654,"Prerequisite: GIIM 625, DIM 625, MIM 625, or IMBA 625. This course begins with a discussion of exchange rates and to what extent economic factors and market sentiment are important in the determination of these rates. Issues of importance that international investors face will be examined along with the benefits of international diversification. The course will conclude with the analysis of issues relevant to emerging markets and factors that would influence the construction of a portfolio that may include an emerging market component.Note: Students who have taken MIM 654 or IMBA 654 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
CFA Exam Preparation Course Level II,GIIM,625,"Prerequisite: GIIM 615, DIM 615, MIM 615 or IMBA 615. This course will review the material needed for the Level II CFA exam. Permission of the Program is required to register for this course.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
CFA Exam Preparation Course Level III,GIIM,634,"Prerequisite: GIIM 625, DIM 625, MIM 625, or IMBA 625. This course will review the material needed for the Level III CFA exam. Permission of the Program is required to register for this course.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Marketing Management (3 credits),GIIM,619,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Organizational Behaviour (3 credits),GIIM,626,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Strategic Management (3 credits),GIIM,637,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Socially Responsible and Sustainable Investment (3 credits),GIIM,655,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Special Topics in Investment Management (3 credits),GIIM,695,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mim.html
Seminar in Organizational Behaviour,MSCA,640," This course reviews the important developments in administrative and behavioural thinking and focuses on the work of management scholars who have made significant contributions to the theory and practice of management. The course spans the various levels of organization analysis (individual, group and organizational) and a variety of perspectives on organizational behaviour, organizational theory and administrative thought. Students are expected to understand and be able to assess critically the concepts, theories and scholarly contributions of material covered in this course. The state of the art both in theory and empirical research are emphasized. Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Staffing and Career Management,MSCA,641," This seminar provides an overview of theory, research, and applications in the fields of staffing and career management. We discuss the processes of getting job applicants into organizations and of retaining them and moving them through the ranks once they are there. Specific topics to be explored include organizational context and staffing strategy, legal issues, internal and external recruitment processes, selection methods, promotions and employee training. Emphasis is placed on scholarly reviews of the evidence, analysis of primary research articles, and the application of science-based practice to the processes of staffing and career management.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
" Seminar in Motivation, Evaluation and Rewards",MSCA,643," This seminar is designed to help students learn about theory, research, and applications in the field of human resource management, specifically with regards to the topics of: motivation, performance evaluation, financial and non-financial rewards, and employee well-being. The impact of these activities on international human resource management is also covered. Students become familiar with the dominant approaches pertaining to these topics, and reflect on how these topics are related to one another. Students also learn about how to conduct high-quality research on these topics, and how to use research to solve organizational problems.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Meso Organizational Behaviour,MSCA,644,"Meso organizational behaviour focuses on understanding organizational phenomena by bridging concepts or theories at the individual (i.e. micro) and the contextual (i.e.macro) levels of analysis. The seminar examines people within organizations by exploring different levels of analysis, including individuals, groups, departments, organizations, industries, and societies. It focuses on better understanding how similar phenomena may operate at different levels, how phenomena at any one level are shaped by phenomena at other levels, and the reciprocal dynamics that exist between levels to make up the world of organizations in which we live and work. Meso organizational behaviour is important because: (a) it helps students of human resource management better understand the systemic factors that contribute to how individuals think, feel, and act in organizations; and (b) it helps students better understand how organizations are shaped by the people that populate them.Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Organizational Theory and Design,MSCA,645," In this seminar we explore organizations and organizational environments. The primary aim is to introduce students to an understanding of how organizational scholars have conceptualized and studied organizations as systems of structures and relations and as cultural systems, and how these systems interact with and are embedded in the context of an external environment. To accomplish this aim the seminar focuses on some basic sociological tools for conceptually investigating a variety of organizational topics. Students acquire an in-depth understanding of how organizations are made up of formal, relational and cultural structures both inside and outside the organizational boundary. Some topics and conceptual frameworks include power, conflict, organizational identity and image, organizational control, discourse and rhetoric, legitimacy, organizational impression management, emergence of new organizations, and organizational change.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Leadership,MSCA,646," This course adopts the interactional framework of leadership, which considers that the leadership process is a function of three components: the leader, the followers, and the context. The course is structured to cover classic and emergent theories that address each of these components; though most theories focus on one of these three components, they also inform the other components in the model, either implicitly or explicitly. Implications for the practice of leadership are addressed through class discussions. An effort is made to ensure that students do not adopt a myopic view of leadership. Rather, different perspectives on the process of leadership are presented, that make radically different assumptions. Students are therefore required to identify these assumptions and develop well-articulated arguments that either support or refute these assumptions in order to develop a sophisticated view of leadership. Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Strategic Management in Global Context,MSCA,647," This seminar provides a broad survey of core literature and research findings in the strategic-management and international-business fields, exploring the opportunities and challenges associated with conducting business in a global context. The objective of this course is to provide a theoretical overview of strategic management with a particular emphasis on the strategy of multinational enterprises. By the end of the course, students should understand the basic theories within the field and should develop their skills in framing research questions relevant to strategy or globalization.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in International Management,MSCA,648," This seminar is designed to introduce students to the key concepts and important areas of research related to globalization, multinational corporate strategies, and organizations and management systems in both developed and developing countries. We start with an overview of international management and multinational enterprise theories followed by a discussion on important methodological issues for doing research in an international context. The impacts of national culture and national institutions of different countries on todayÛªs global business environment are discussed as well. Specific areas such as internationalization of small and medium-sized enterprises, entry modes, international joint ventures, and management practices are covered. The seminar concludes by discussing future research trends in this field. A key goal is to articulate appropriate research questions, develop theoretical frameworks, design empirical strategies, and to write an academic paper using key components from this seminar. Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Comparative Corporate Governance,MSCA,649," Corporate governance, defined broadly, is the study of power and influence over decision making within the corporation. Comparative corporate governance examines how institutions in different social and economic contexts influence this relationship and its consequences for the ownership, management, and strategic competitiveness of firms. In this seminar we address questions such as: How is corporate governance practised in different countries? Why are corporate governance practices similar or different across countries? Can we identify international best practices of corporate governance? To what extent are corporate governance best practices transferable across international contexts? How do different systems of corporate governance embody different economic, social, and political trade-offs among corporate stakeholders? We approach the questions from managerial, economic, legal, political, sociological and cultural perspectives. Using both conceptual and empirical studies, we also focus on a range of substantial issues, including corporate governance in family firms and in emerging market business groups. Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Entrepreneurship across Contexts,MSCA,651," This course provides an overview of the diverse manifestations of contemporary entrepreneurship research. We review and critically evaluate the study of entrepreneurship across the contexts of new venture creation, family, social, sustainable, corporate, bottom of the pyramid and others. We cross levels of analysisfrom individual to family, to firm, to network, to industryand theoretical traditions. There is a strong emphasis on critical reasoning, empirical scrutiny and theoretical development. Students develop competencies in all aspects of the entrepreneurship research process, culminating with their own independent contributions to the field through a novel research paper. Note: Students who have received credit for this topic under a MSCA 652 number may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Special Topics in Management,MSCA,652,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Consulting (3 credits),MSCA,654,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/management-msc.html
Seminar in Qualitative Research,MSCA,662,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Consumer Research Methods,MSCA,663,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Marketing Communications,MSCA,665,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Consumer Psychology and Decision Making,MSCA,667,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Innovation and Marketing,MSCA,668,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Pricing Management,MSCA,669,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Relationship Marketing Strategy,MSCA,671,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Special Topics in Marketing,MSCA,672,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Segmentation and Positioning in Marketing 6,MSCA,673,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Meaning and Management of Brands,MSCA,674,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Retailing,MSCA,675,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Seminar in Sustainability in Marketing,MSCA,677,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Applied Linear Statistical Models,MSCA,602,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Research Methodology Administrative Sciences,MSCA,615,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
Research Thesis (21 credits),MSCA,699,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/marketing-msc.html
On Ramp (0 credits),MBA,640,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Responsible Manager (3 credits),MBA,641,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Marketing Management (3 credits),MBA,644,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Economics for Organizational Decision Making (3 credits),MBA,645,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Managing People in Organizations (3 credits),MBA,647,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Crafting and Implementing Successful Strategies (3 credits),MBA,650,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Managerial analytics (3 credits),MBA,643,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Business Process Management (3 credits),MBA,648,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Financial Reporting for Responsible Decision Making (3 credits),MBA,642,"Prerequisite:MBA 640 or COMM 610 concurrently. This course provides an overview of the corporate external financial reporting system. It examines the role played by management, creditors, investors and auditors. The legal environment for enforcing accounting standards is also studied. As financial reporting helps various decision makers allocate resources to the most profitable and socially responsible ventures, annual reportsÛª comparability is analyzed under existing International and U.S. reporting standards. The pedagogical approach used in this course is based on lectures, case analyses and the discussion of current professional issues, such as triple bottom line accounting and the detection of accounting fraud.Note: Students who have received credit for MBA 607 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Financial Management (3 credits),MBA,646,"Prerequisites: MBA 640 or COMM 610, MBA 642. This course develops the tools and theories necessary for sound financial and risk management decisions. The core concepts of opportunity cost, risk and return are applied to the practical problems facing financial managers in large and small enterprises. Specific topics explored in depth include time value of money, security and option valuation, capital budgeting and cost of capital, liquidity management, corporate governance and performance evaluation. Pedagogical tools including lectures, cases/simulations, discussions and applied research are used to present and critique standard and best practices in financial decision making.Note: Students who have received credit for MBA 614 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Strategic Managerial Accounting and Control (3 credits),MBA,649,"Prerequisites:MBA 640 or COMM 610, MBA 641. MBA 642, This course focuses on theanalytical techniques deployed to assist management in the design, implementation, and monitoring of the organizationÛªs strategy. It also covers techniques, which support the ensuing corrective decision-making. Topics covered include: planning, capital budgeting, master budget, break-even point, differential analysis, product costing, etc. For management control: decentralization systems, transfer pricing, flexible budgets, standard costs and variance analysis, etc. The course uses the case method in both for-profit and not-for-profit organizations.Note: Students who have received credit for MBA 628 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
MBA Research Paper (6 credits),MBA,651,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
MBA Internship (3 credits),MBA,652,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
MBA Reading course,MBA,654,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
International Case Competition Organizer (6 credits),MBA,655,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
"International Case Competition  Executive Assistant, Special Projects (6 credits)",MBA,656,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
International Case Competition  Executive Assistant (3 credits),MBA,657,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Case Competition Organizer (3 credits),MBA,658,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
